id,amountUSD,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.id,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.name,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,amountUSD_defl,amountUSD_defl_millions,deflator,destination_country,destination_deliverychannel,destination_iso3,destination_ngotype,destination_orgtype,domestic_response,dummy,multiyear,new_to_country,new_to_plan,new_to_sector,source_country,source_iso3,source_orgtype,source_privatemoney,year
188814,75988,,"",financial,2019-03-27T04:25:41.605Z,2019-03-19T00:00:00Z,2019-03-19T00:00:00Z,UNDAC - Canada  [OCT 6496];[7402713],earmarked,1.316,2019-03-27T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,commitment,2019-03-27T15:53:17.306Z,1,incoming,single,1e+05,[OCT 6496];[7402713],2928,"Canada, Government of",single,Government,40,2019,single,"",40,Canada,single,,,National government,"",,"","",,26480,Coordination and support services,single,"","",40,Canada,single,"",,635,Specially Designated Contributions (OCHA),single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,63242.7214585651,0.0632427214585651,1.20152957126909,Canada,UN Multi,CAN,"",UN Multi,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,Canada,CAN,DAC governments,no,2022
189195,1308901,,"",financial,2019-04-05T11:21:15.306Z,2019-04-01T00:00:00Z,2019-04-01T00:00:00Z,Emergency livelihood and food security assistance to strengthen the resilience of displaced people and returnees affected by the crisis in the Central African Republic (2022 portion),earmarked,0.764,2019-04-02T00:00:00Z,Standard,Multiyear,TRUE,GBP,Cash transfer programming (CTP),189191,commitment,2022-01-24T15:00:52.815Z,2,incoming,single,1e+06,"",2917,"United Kingdom, Government of",single,Government,40,2019,single,"",236,United Kingdom,single,,,National government,"",,"","",,6,Food Security,single,"","",43,Central African Republic,single,"",,4399,Food & Agriculture Organization of the United Nations,single,UN agency,,1064,République Centrafricaine Plan de Réponse Humanitaire 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6351,Sécurité alimentaire,single,"","","",,,,,,,,,,1155184.29981178,1.15518429981178,1.13306681904634,Central African Republic,UN Multi,CAF,"",UN Multi,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,United Kingdom,GBR,DAC governments,no,2022
189645,2837684,,"",financial,2022-01-19T02:26:25.012Z,2022-01-17T00:00:00Z,2019-04-10T00:00:00Z,Unearmarked Unallocated Funds [OCT 6410];[2019-2022 ],unearmarked,0.891,2019-04-12T00:00:00Z,Standard,"",TRUE,EUR,Traditional aid,,paid,2022-01-19T08:41:00.535Z,5,incoming,single,2500000,[OCT 6410];[2019-2022 ],5295,"Finland, Government of",single,Government,40,2019,single,"",75,Finland,single,,,National government,"",,"","",,26480,Coordination and support services,single,"","","","","","",,4396,Office for the Coordination of Humanitarian Affairs,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,2578374.98082029,2.57837498082029,1.10057071648175,"",UN Multi,,"",UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Finland,FIN,DAC governments,no,2022
193290,75644,2022,"",financial,2020-10-27T02:25:40.182Z,2019-06-11T00:00:00Z,2019-06-11T00:00:00Z,"Improve access to basic health and safe water for internally displaced people and host communities in the Masisi, Mweso and Katoyi health zones. 2019: (2022 portion)",earmarked,0.899,2019-06-12T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,193286,commitment,2020-10-28T07:35:57.296Z,3,incoming,single,68004,AA-S09 321.50 COD 02/19,4306,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,7; 11,Health; Water Sanitation Hygiene,shared; shared,NULL; NULL,"",52,"Congo, The Democratic Republic of the",single,"",,3050,Johanniter Unfallhilfe e.V.,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","",NULL; NULL,"",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,68736.7024610283,0.0687367024610283,1.10048921888402,"Congo, The Democratic Republic of the",NGOs and CSOs,COD,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
194789,276171,,"",financial,2019-07-02T14:50:25.802Z,2019-04-30T00:00:00Z,,"Contribution to Swiss NGO Disaster Risk Reduction Platform 2019-2023, Multi-year, 2019-2023, 2022 portion,  total amount CHF 277,000 (7F-09349.03)",softly earmarked,1.003,2019-05-02T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,194785,commitment,2019-07-02T14:51:40.820Z,1,incoming,single,277000,7F-09349.03,2924,"Switzerland, Government of",single,Government,40,2019,single,"",217,Switzerland,single,,,National government,"",,"","",,26480,Coordination and support services,single,"","","","","","",,"","","","",,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,257044.52621458,0.25704452621458,1.07440918531544,"",,,,"",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
195340,582726,2019,"",financial,2019-07-10T09:01:42.163Z,2019-07-05T00:00:00Z,,Support the return of RCA refugees and their autonomy in the East: Food Security & Livelihoods,"",0.88,2019-07-05T00:00:00Z,Pass through,"",FALSE,EUR,Traditional aid,,commitment,2019-07-10T09:01:42.867Z,2,incoming,single,512799,GA SONGO,2058,French Red Cross,single,Red Cross/Red Crescent,40,2019,single,"",,"","",,,National Society,"",,"","",,6; 2,Food Security; Early Recovery,shared; shared,NULL; NULL,"",39,Cameroon,single,"",,4536,Action Contre la Faim,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","",NULL; NULL,"",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,538850.44595283,0.53885044595283,1.08142436250486,Cameroon,NGOs and CSOs,CMR,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Total DAC,DAC,Red Cross,no,2022
196676,504032,,"",financial,2019-08-15T04:25:18.839Z,2019-08-13T00:00:00Z,2019-08-13T00:00:00Z,Ethiopia - CBPF [OCT 6598] (part of 7F-09722.01),softly earmarked,0.992,2019-08-15T00:00:00Z,Standard,"",TRUE,CHF,Traditional aid,,commitment,2019-09-13T14:05:22.755Z,1,incoming,single,5e+05,OCT 6598,2924,"Switzerland, Government of",single,Government,40,2019,single,"",217,Switzerland,single,,,National government,"",,"","",,"","","","","",71,Ethiopia,single,"",,7874,Ethiopia Humanitarian Fund,single,Pooled fund,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",Country-based,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,469124.805417611,0.469124805417611,1.07440918531544,Ethiopia,UN Multi,ETH,"",CBPF,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Switzerland,CHE,DAC governments,no,2022
196943,6360682,2022,"",financial,2020-11-26T02:25:33.641Z,2019-07-16T00:00:00Z,2019-07-16T00:00:00Z,Strengthening and developing international humanitarian aid and the international humanitarian system (2022 portion),earmarked,0.899,2019-08-19T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,196939,commitment,2020-11-27T09:35:49.496Z,4,incoming,single,5718253,AA-S08 321.50 ALL 29/19,4306,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,11; 6; 2; 4; 14; 7; 10,"Water Sanitation Hygiene; Food Security; Early Recovery; Emergency Shelter and NFI; Protection - Housing, Land and Property; Health; Protection",shared; shared; shared; shared; shared; shared; shared,NULL; NULL; NULL; NULL; NULL; NULL; NULL,"","","","","",,2992,German Red Cross,single,Red Cross/Red Crescent,,,"","",,,,"","",,"",43,2022,single,"",,"","","","",NULL; NULL; NULL; NULL; NULL; NULL; NULL,"",National Society,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,5779867.61783114,5.77986761783114,1.10048921888402,"",RCRC,,"",Red Cross,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
197199,673391,,"",financial,2019-08-26T09:05:13.706Z,2019-08-25T00:00:00Z,2019-08-01T00:00:00Z,Local NGO Capacity Building,earmarked,0.822,2019-08-25T00:00:00Z,Standard,Multiyear,TRUE,GBP,Cash transfer programming (CTP),197195,commitment,2019-08-26T09:05:13.706Z,1,incoming,single,553527,300420-104,2917,"United Kingdom, Government of",single,Government,43,2022,single,"",236,United Kingdom,single,,,National government,"",,"","",,"","","","","",1,Afghanistan,single,"",,2977,ACBAR - Agency Coordinating Body for Afghan Relief,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",National,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,594308.286749382,0.594308286749382,1.13306681904634,Afghanistan,NGOs and CSOs,AFG,National NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,United Kingdom,GBR,DAC governments,no,2022
197205,622936,,"",financial,2019-08-26T09:38:25.458Z,2019-08-25T00:00:00Z,,(REACH initiative) The Of Afghanistan Multi-Sector Need Assessment,earmarked,0.828,2019-08-25T00:00:00Z,Standard,Multiyear,TRUE,GBP,Traditional aid,197201,commitment,2020-01-10T17:37:29.563Z,1,incoming,single,515791,300420-105,2917,"United Kingdom, Government of",single,Government,43,2022,single,"",236,United Kingdom,single,,,National government,"",,"","",,"","","","","",1,Afghanistan,single,"",,2886,Agency for Technical Cooperation and Development,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,549778.697539042,0.549778697539042,1.13306681904634,Afghanistan,NGOs and CSOs,AFG,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,United Kingdom,GBR,DAC governments,no,2022
197217,5076142,,"",financial,2019-08-26T12:17:03.299Z,2019-08-25T00:00:00Z,,Humanitarian assistance,earmarked,0.788,2019-08-25T00:00:00Z,Standard,Multiyear,TRUE,GBP,Cash transfer programming (CTP),197213,commitment,2019-08-26T12:17:03.299Z,1,incoming,single,4e+06,300420-101,2917,"United Kingdom, Government of",single,Government,43,2022,single,"",236,United Kingdom,single,,,National government,"",,"","",,"","","","","",1,Afghanistan,single,"",,2967,International Committee of the Red Cross,single,Red Cross/Red Crescent,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International Society,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,4480002.33937873,4.48000233937873,1.13306681904634,Afghanistan,RCRC,AFG,"",Red Cross,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,United Kingdom,GBR,DAC governments,no,2022
197285,26954178,,"",financial,2019-08-29T12:12:28.963Z,2021-12-15T00:00:00Z,2021-12-15T00:00:00Z,Afghanistan Humanitarian Fund 2022,softly earmarked,0.742,2022-01-18T00:00:00Z,Standard,"",TRUE,GBP,Traditional aid,,paid,2022-01-26T15:19:25.773Z,1,incoming,single,2e+07,300420-101,2917,"United Kingdom, Government of",single,Government,43,2022,single,"",236,United Kingdom,single,,,National government,"",,"","",,"","","","","",1,Afghanistan,single,"",,8148,Afghanistan Humanitarian Fund,single,Pooled fund,,1100,Afghanistan Humanitarian Response Plan 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","",Country-based,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,23788692.376224,23.788692376224,1.13306681904634,Afghanistan,UN Multi,AFG,"",CBPF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,United Kingdom,GBR,DAC governments,no,2022
197745,16260163,,"",financial,2019-09-13T14:21:54.937Z,2019-08-30T00:00:00Z,,"Earmarked Contributions 2019-2022 to UNHCR Operations - Various Countries, multi-year 2019-2022, 2022 portion,  total amount CHF 16 million (7F-10333.01)",earmarked,0.984,2019-08-26T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,201026,commitment,2019-11-01T20:55:55.348Z,1,incoming,single,1.6e+07,7F-10333.01,2924,"Switzerland, Government of",single,Government,40,2019,single,"",217,Switzerland,single,,,National government,"",,"","",,26479,Multi-sector,single,"","","","","","",,4397,United Nations High Commissioner for Refugees,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,15134050.6226463,15.1340506226463,1.07440918531544,"",UN Multi,,"",UN Multi,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
197993,751503,,"",financial,2019-09-19T12:11:57.359Z,2019-02-28T00:00:00Z,,"Humanitarian assistance for Afghan Returnees  (multi year 2019-2022) -  2022-portion 750,000 CHF",earmarked,0.998,2019-03-05T00:00:00Z,Standard,Multiyear,TRUE,CHF,Traditional aid,197988,commitment,2019-09-19T12:11:57.359Z,1,incoming,single,750000,7F-09955.02,2924,"Switzerland, Government of",single,Government,40,2019,single,"",217,Switzerland,single,,,National government,"",,"","",,10,Protection,single,"","",1,Afghanistan,single,"",,2986,International Organization for Migration,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,699456.976235141,0.699456976235141,1.07440918531544,Afghanistan,UN Multi,AFG,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Switzerland,CHE,DAC governments,no,2022
198020,3985507,,"",financial,2019-09-19T14:40:12.553Z,2019-08-28T00:00:00Z,2019-08-28T00:00:00Z,Support for those affected by the ongoing crisis in the Central African Republic conflict in the Central African Republic -GB-GOV-1-300535-104 - Multi year 2019-2022 ( 2022 portion 3.3 million GBP),earmarked,0.828,2019-08-29T00:00:00Z,Standard,Multiyear,TRUE,GBP,Traditional aid,197313,commitment,2022-01-24T14:52:54.673Z,1,incoming,single,3300000,GB-GOV-1-300535-104,2917,"United Kingdom, Government of",single,Government,43,2022,single,"",236,United Kingdom,single,,,National government,"",,"","",,7,Health,single,"","",43,Central African Republic,single,"",,47,The Mentor Initiative,single,NGO,,1064,République Centrafricaine Plan de Réponse Humanitaire 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,6350,Santé,single,"","","",,,,,,,,,,3517450.98612495,3.51745098612495,1.13306681904634,Central African Republic,NGOs and CSOs,CAF,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,United Kingdom,GBR,DAC governments,no,2022
198112,3807107,2019,"",financial,2019-09-01T04:25:18.806Z,2019-08-30T00:00:00Z,2019-08-28T00:00:00Z,Multiyear grant 2019 to 2022 - Multi-sector support to CAR humanitarian crisis through the UNDP/OCHA CAR CBPF (2022 portion),softly earmarked,0.788,2019-08-29T00:00:00Z,Standard,Multiyear,FALSE,GBP,Traditional aid,197309,commitment,2022-01-24T14:49:57.376Z,1,internal,single,3e+06,300535-101,2917,"United Kingdom, Government of",single,Government,43,2022,single,"",236,United Kingdom,single,,,National government,"",,"","",,"","","","","",43,Central African Republic,single,"",,8149,Central African Republic Humanitarian Fund,single,Pooled fund,,1064,République Centrafricaine Plan de Réponse Humanitaire 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","",Country-based,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,3360002.19581429,3.36000219581429,1.13306681904634,Central African Republic,UN Multi,CAF,"",CBPF,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,United Kingdom,GBR,DAC governments,no,2022
198137,1043810,2022,"",financial,2021-05-22T02:25:32.235Z,2019-09-23T00:00:00Z,2019-09-23T00:00:00Z,Providing health services and training to Syrian refugees and vulnerable families in host communities (2022 portion),earmarked,0.904,2019-09-23T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,198133,commitment,2021-05-26T12:52:53.077Z,4,incoming,single,943604,AA-S09 321.50 SYR 19/19,4306,"Germany, Government of",single,Government,43,2022,single,"",83,Germany,single,,,National government,"",,"","",,7,Health,single,"","",124,Lebanon,single,"",,3783,Medico International,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,948496.343343107,0.948496343343107,1.10048921888402,Lebanon,NGOs and CSOs,LBN,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
200485,820569,2019,"",financial,2019-10-30T10:08:25.834Z,2019-10-23T00:00:00Z,2019-10-23T00:00:00Z,"The objective of the project is to contribute to sustainably strengthening the resilience of vulnerable communities in North, South and East Darfur through integrated WASH measures and improved food security.- Multi year 2019 - 2022 BMZ - (2022 portion)","",0.914,2019-10-23T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,199897,commitment,2019-10-30T10:08:25.834Z,1,incoming,single,750000,2019.1848.1,4306,"Germany, Government of",single,Government,40,2019,single,"",83,Germany,single,,,National government,"",,"","",,10; 6; 9; 11,Protection; Food Security; Nutrition; Water Sanitation Hygiene,shared; shared; shared; shared,"","",212,Sudan,single,"",,744,OXFAM,single,"",,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,745640.198849129,0.745640198849129,1.10048921888402,Sudan,NGOs and CSOs,SDN,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
200555,683807,2019,"",financial,2019-10-30T14:06:41.487Z,2019-07-12T00:00:00Z,2019-07-12T00:00:00Z,"Rural, Lebanese communities and Syrian refugees in Baalbek-Hermel have improved livelihoods and opportunities in the agricultural sector; social tensions are reduced. Multi year BMZ 2019 - 2022 (2022 portion)","",0.914,2019-07-12T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,195475,commitment,2019-10-30T14:06:41.487Z,1,incoming,single,625000,2019.1825.9,4306,"Germany, Government of",single,Government,41,2020,single,"",83,Germany,single,,,National government,"",,"","",,"","","","","",124,Lebanon,single,"",,4389,Deutsche Welthungerhilfe e.V. (German Agro Action),single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,621366.378030887,0.621366378030887,1.10048921888402,Lebanon,NGOs and CSOs,LBN,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Germany,DEU,DAC governments,no,2022
200566,547046,2019,"",financial,2019-10-30T14:49:17.129Z,2019-07-31T00:00:00Z,2019-07-31T00:00:00Z,Strengthening the resilience of vulnerable communities and individuals in the field of reproductive health and strengthening Lebanon's public health system - Multi year  BMZ - 2019 - 2022 (2022 portion),"",0.914,2019-07-31T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,196151,commitment,2019-10-30T14:50:18.932Z,1,incoming,single,5e+05,2019.1828.3,4306,"Germany, Government of",single,Government,40,2019,single,"",83,Germany,single,,,National government,"",,"","",,"","","","","",124,Lebanon,single,"",,2246,Medical Teams International,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,497093.46589942,0.49709346589942,1.10048921888402,Lebanon,NGOs and CSOs,LBN,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,Germany,DEU,DAC governments,no,2022
200579,437637,2019,"",financial,2019-10-30T15:06:37.114Z,2019-07-26T00:00:00Z,2019-07-26T00:00:00Z,"Strengthening the resilience of conflict-affected and vulnerable communities in eastern Shan State through long-term structural development and local capacity building in the areas of water and sanitation, food security and income-generating measures as well as the development of civil society Multi Year  BMZ - 2019 - 2023 (2022 portion)","",0.914,2019-07-26T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,195995,commitment,2019-10-30T15:06:37.114Z,1,incoming,single,4e+05,2019.1830.9,4306,"Germany, Government of",single,Government,40,2019,single,"",83,Germany,single,,,National government,"",,"","",,11,Water Sanitation Hygiene,single,"","",153,Myanmar,single,"",,173,Malteser International Order of Malta World Relief,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,397674.954456891,0.397674954456891,1.10048921888402,Myanmar,NGOs and CSOs,MMR,International NGO,NGOs,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
200908,2636986,2019,"",financial,2019-11-01T15:20:35.863Z,2019-02-06T00:00:00Z,2019-02-06T00:00:00Z,Burkina Faso Transitional Interim Country Strategic Plan Multi Year BMZ - 2019 to 2023 (2022 portion),earmarked,0.876,2019-02-06T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,187043,commitment,2020-02-06T14:43:25.219Z,1,incoming,single,2310000,2018.1846.7,4306,"Germany, Government of",single,Government,40,2019,single,"",83,Germany,single,,,National government,"",,"","",,6,Food Security,single,"","",36,Burkina Faso,single,"",,3049,World Food Programme,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,2396194.30590526,2.39619430590526,1.10048921888402,Burkina Faso,UN Multi,BFA,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
200910,4788149,2019,"",financial,2019-11-01T15:29:36.326Z,2019-07-17T00:00:00Z,2019-07-17T00:00:00Z,"The objective of the project is to contribute to strengthening resilience to future extreme weather events in up to three selected drought-prone communities in Oromia and SNNP through integrated and coordinated measures in the water, sanitation and health care sectors - BMZ Multiyear 2019 to 2022 (2022 portion)","",0.914,2019-07-17T00:00:00Z,Standard,Multiyear,TRUE,EUR,Traditional aid,195588,commitment,2019-11-01T15:29:36.326Z,1,incoming,single,4376368,2018.1855.8,4306,"Germany, Government of",single,Government,40,2019,single,"",83,Germany,single,,,National government,"",,"","",,11,Water Sanitation Hygiene,single,"","",71,Ethiopia,single,"",,2915,United Nations Children's Fund,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,4350927.67637976,4.35092767637976,1.10048921888402,Ethiopia,UN Multi,ETH,"",UN Multi,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,Germany,DEU,DAC governments,no,2022
