donor_country_iso3,year,channel,sourceObjects_Organization.id,destinationObjects_Location.name,id,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,multiyear,amountUSD,iso3,recipient,donor_country,source_org_type,subchannel,gha_channel,dummy,deflator,amountUSD_defl
JPN,2022,NGO,4537,Philippines,246690,,"",financial,2022-02-15T08:09:13.392Z,2022-02-01T00:00:00Z,2022-02-01T00:00:00Z,"Shelter Assistance Project for the victims by Typhoon Rai in Negros Occidental, the Philippines","",115.28,2022-02-04T00:00:00Z,Standard,"",TRUE,JPY,Traditional aid,,paid,2022-02-15T08:09:13.392Z,1,incoming,single,29999992,"","Japan, Government of",single,Government,43,2022,single,"",112,Japan,single,,,National government,"",,"","",,4,Emergency Shelter and NFI,single,"","",176,single,"",,4695,Adventist Development and Relief Agency,single,NGO,,1101,Philippines: Super Typhoon Rai (Odette) - Humanitarian Needs and Priorities,single,,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,6658,Emergency Shelter,single,"","","",,,,,,,,,,FALSE,260236,PHL,Philippines,Japan,Government,International,NGOs and CSOs,FALSE,1.01021119876082,257605.538643029
JPN,2022,UN agency,4537,Philippines,246691,,"",financial,2022-02-15T08:11:55.731Z,2022-02-08T00:00:00Z,2022-02-08T00:00:00Z,Emergency Grant Aid for the Philippines in response to typhoon disaster,"",,2022-02-04T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2022-02-15T08:11:55.731Z,1,incoming,single,,"","Japan, Government of",single,Government,43,2022,single,"",112,Japan,single,,,National government,"",,"","",,11,Water Sanitation Hygiene,single,"","",176,single,"",,2915,United Nations Children's Fund,single,UN agency,,1101,Philippines: Super Typhoon Rai (Odette) - Humanitarian Needs and Priorities,single,,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6665,WASH,single,"","","",,,,,,,,,,FALSE,1600000,PHL,Philippines,Japan,Government,Uncategorized,UN Multi,FALSE,1.01021119876082,1583827.22539866
JPN,2022,UN agency,4537,Philippines,246692,,"",financial,2022-02-15T08:13:44.831Z,2022-02-08T00:00:00Z,2022-02-08T00:00:00Z,Emergency Grant Aid for the Philippines in response to typhoon disaster,"",,2022-02-04T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2022-02-15T08:13:44.831Z,1,incoming,single,,"","Japan, Government of",single,Government,43,2022,single,"",112,Japan,single,,,National government,"",,"","",,8; 9; 6,Logistics; Nutrition; Food Security,shared; shared; shared,NULL; NULL; NULL,"",176,single,"",,3049,World Food Programme,single,UN agency,,1101,Philippines: Super Typhoon Rai (Odette) - Humanitarian Needs and Priorities,single,,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6663; 6662; 6660,Logistics; Nutrition; Food Security and Agriculture,shared; shared; shared,NULL; NULL; NULL,"","",,,,,,,,,,FALSE,5e+06,PHL,Philippines,Japan,Government,Uncategorized,UN Multi,FALSE,1.01021119876082,4949460.07937082
JPN,2022,UN agency,4537,Syrian Arab Republic,246693,,"",financial,2022-02-15T08:20:26.730Z,2022-02-08T00:00:00Z,2022-02-08T00:00:00Z,Emergency Grant Aid in response to the humanitarian crisis in Syria and neighboring countries,"",,2022-02-04T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2022-02-15T08:20:26.730Z,1,incoming,single,,"","Japan, Government of",single,Government,43,2022,single,"",112,Japan,single,,,National government,"",,"","",,26479; 11; 7,Multi-sector; Water Sanitation Hygiene; Health,shared; shared; shared,NULL; NULL; NULL,"",218,single,"",,2915,United Nations Children's Fund,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,600,Syrian Arab Republic - Civil Unrest (from 2012),single,"","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,3800000,SYR,Syrian Arab Republic,Japan,Government,Uncategorized,UN Multi,FALSE,1.01021119876082,3761589.66032182
CAN,2022,Red Cross/Red Crescent,2928,"Tanzania, United Republic of",246694,,"",financial,2022-02-15T09:06:16.023Z,2022-01-31T00:00:00Z,2022-01-31T00:00:00Z,In response to food insecurity (drought),"",1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T09:06:16.023Z,1,incoming,single,30000,P006382,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",221,single,"",,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International Society,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,23474,TZA,"Tanzania, United Republic of",Canada,Government,International Society,RCRC,FALSE,1.20152957126909,19536.7642722319
CAN,2022,Red Cross/Red Crescent,2928,Madagascar,246695,,"",financial,2022-02-15T09:09:02.089Z,2022-01-31T00:00:00Z,2022-01-31T00:00:00Z,In response to heavy rains and tropical storm,"",1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T09:09:02.089Z,1,incoming,single,40000,P006382,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",133,single,"",,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International Society,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,31299,MDG,Madagascar,Canada,Government,International Society,RCRC,FALSE,1.20152957126909,26049.2964538036
CAN,2022,Red Cross/Red Crescent,2928,Malawi,246696,,"",financial,2022-02-15T09:36:58.764Z,2022-02-01T00:00:00Z,2022-02-01T00:00:00Z,In response to Strong Winds & Heavy Rains,"",1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T09:36:58.764Z,1,incoming,single,10000,P006382,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",134,single,"",,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International Society,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,7825,MWI,Malawi,Canada,Government,International Society,RCRC,FALSE,1.20152957126909,6512.53218157172
CAN,2022,NGO,2928,Cameroon,246698,,"",financial,2022-02-15T09:47:54.134Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Humanitarian response in Cameroon,"",1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T13:55:30.190Z,1,incoming,single,1e+06,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",39,single,"",,9257,Action Against Hunger,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,782473,CMR,Cameroon,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,651230.746800124
CAN,2022,NGO,2928,Colombia,246700,,"",financial,2022-02-15T10:29:37.540Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Humanitarian response in Colombia,"",1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T14:04:50.208Z,1,incoming,single,1050000,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",49,single,"",,9257,Action Against Hunger,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,821596,COL,Colombia,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,683791.743163016
CAN,2022,NGO,2928,"Congo, The Democratic Republic of the",246701,,"",financial,2022-02-15T10:40:21.527Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Humanitarian response in DRC.,"",1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T14:12:36.216Z,1,incoming,single,1050000,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",52,single,"",,9257,Action Against Hunger,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,821596,COD,"Congo, The Democratic Republic of the",Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,683791.743163016
CAN,2022,NGO,2928,Madagascar,246704,,"",financial,2022-02-15T10:48:10.030Z,2022-01-19T00:00:00Z,2022-01-19T00:00:00Z,Humanitarian response in Madagascar,"",1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T10:48:10.030Z,1,incoming,single,1150000,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",133,single,"",,9257,Action Against Hunger,single,NGO,,1067,Madagascar's Grand Sud Flash Appeal 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,899844,MDG,Madagascar,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,748915.400433767
CAN,2022,NGO,2928,Niger,246707,,"",financial,2022-02-15T10:54:07.261Z,2022-01-19T00:00:00Z,2022-01-19T00:00:00Z,"Humanitarian response in Niger. Multiyear 2022/2023. 2022 portion amount total CAD 1,000,000","",1.278,2022-02-02T00:00:00Z,Standard,Multiyear,TRUE,CAD,Traditional aid,246705,paid,2022-02-15T14:18:17.040Z,1,incoming,single,1e+06,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",162,single,"",,9257,Action Against Hunger,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,782473,NER,Niger,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,651230.746800124
DAC,2022,UN agency,3243,Afghanistan,246710,,"",financial,2022-02-15T11:01:43.622Z,2022-01-25T00:00:00Z,2022-01-25T00:00:00Z,Sustaining Essential Services Delivery Project (Support for Afghan People),earmarked,,2022-01-25T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,commitment,2022-02-15T11:01:43.622Z,1,incoming,single,,"",Asian Development Bank,single,Inter-governmental,43,2022,single,"",,"","",,,"","",,"","",,6,Food Security,single,"","",1,single,"",,4399,Food & Agriculture Organization of the United Nations,single,UN agency,,1100,Afghanistan Humanitarian Response Plan 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,6641,Food Security and Agriculture,single,"","","",,,,,,,,,,FALSE,6.5e+07,AFG,Afghanistan,Total DAC,Inter-governmental,Uncategorized,UN Multi,FALSE,1.08142436250486,60105914.2494653
CAN,2022,NGO,2928,Sudan,246711,,"",financial,2022-02-15T11:02:07.134Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,"Humanitarian response in Sudan. Multiyear 2022/2023. 2022 portion total amount CAD 1,000,000","",1.278,2022-02-02T00:00:00Z,Standard,Multiyear,TRUE,CAD,Traditional aid,246708,paid,2022-02-15T14:25:00.741Z,1,incoming,single,1e+06,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",212,single,"",,9257,Action Against Hunger,single,NGO,,1068,Sudan Humanitarian Response Plan 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,782473,SDN,Sudan,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,651230.746800124
CAN,2022,NGO,2928,"Venezuela, Bolivarian Republic of",246712,,"",financial,2022-02-15T11:10:12.011Z,2022-01-19T00:00:00Z,2022-01-19T00:00:00Z,Humanitarian response in Venezuela.,"",1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T11:10:12.011Z,1,incoming,single,1550000,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",242,single,"",,4319,NGOs (details not yet provided),single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,1212833,VEN,"Venezuela, Bolivarian Republic of",Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,1009407.53269932
DAC,2022,UN agency,4543,occupied Palestinian territory,246713,,"",financial,2022-02-15T11:36:56.950Z,2022-01-17T00:00:00Z,2022-01-17T00:00:00Z,Food Security (Towards HRP 2022),earmarked,,2022-02-01T00:00:00Z,Standard,"",TRUE,"",Traditional aid,,paid,2022-02-15T11:36:56.950Z,1,incoming,single,,10042810	No	FORM 11 17.01.2022	WPD-C-05961-01	PS01.01.011.URT1,Private (individuals & organizations),single,Private organization/foundation,43,2022,single,"",,"","",,,International organization/foundation/individual,"",,"","",,6,Food Security,single,"","",171,single,"",,3049,World Food Programme,single,UN agency,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","","","",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,170590,PSE,occupied Palestinian territory,Total DAC,Private organization/foundation,Uncategorized,UN Multi,FALSE,1.08142436250486,157745.660181789
CAN,2022,NGO,2928,Bangladesh,246714,,"",financial,2022-02-15T11:51:45.743Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Humanitarian response in Bangladesh.,"",1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T14:30:57.482Z,1,incoming,single,9e+05,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",19,single,"",,9257,Action Against Hunger,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,704225,BGD,Bangladesh,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,586107.089529374
CAN,2022,NGO,2928,Burkina Faso,246718,,"",financial,2022-02-15T12:00:11.730Z,2022-01-19T00:00:00Z,2022-01-19T00:00:00Z,"Humanitarian response in Burkina Faso. Multiyear 2022/2023. 2022 portion total amount CAD 500,000","",1.278,2022-02-02T00:00:00Z,Standard,Multiyear,TRUE,CAD,Traditional aid,246717,paid,2022-02-15T12:02:44.405Z,1,incoming,single,5e+05,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",36,single,"",,4319,NGOs (details not yet provided),single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,391236,BFA,Burkina Faso,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,325614.957263821
CAN,2022,NGO,2928,Chad,246723,,"",financial,2022-02-15T13:40:35.423Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Humanitarian response in Chad,"",1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T14:36:40.434Z,1,incoming,single,8e+05,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",44,single,"",,9257,Action Against Hunger,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,625978,TCD,Chad,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,520984.264531106
CAN,2022,NGO,2928,Burkina Faso,246724,,"",financial,2022-02-15T13:47:06.189Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Multisector humanitarian response in Burkina Faso. (P009730001),earmarked,1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T14:34:32.714Z,1,incoming,single,5e+05,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",36,single,"",,4319,NGOs (details not yet provided),single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,391236,BFA,Burkina Faso,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,325614.957263821
CAN,2022,NGO,2928,Ethiopia,246725,,"",financial,2022-02-15T14:40:08.325Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Humanitarian response in Ethiopia,earmarked,1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T14:40:08.325Z,1,incoming,single,6e+05,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",71,single,"",,9257,Action Against Hunger,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,469484,ETH,Ethiopia,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,390738.614534571
CAN,2022,NGO,2928,Nigeria,246726,,"",financial,2022-02-15T14:42:17.497Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Humanitarian response in Nigeria,earmarked,1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T14:42:17.497Z,1,incoming,single,5e+05,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",163,single,"",,9257,Action Against Hunger,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,391236,NGA,Nigeria,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,325614.957263821
CAN,2022,NGO,2928,Somalia,246727,,"",financial,2022-02-15T14:45:00.806Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Humanitarian response in Somalia,earmarked,1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T14:45:00.806Z,1,incoming,single,1300000,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",206,single,"",,9257,Action Against Hunger,single,NGO,,1063,Somalia Humanitarian Response Plan 2022,single,,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,1017214,SOM,Somalia,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,846599.221794927
CAN,2022,NGO,2928,South Sudan,246728,,"",financial,2022-02-15T14:52:27.124Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Humanitarian response in South Sudan,earmarked,1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T14:52:27.124Z,1,incoming,single,6e+05,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",211,single,"",,9257,Action Against Hunger,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,469484,SSD,South Sudan,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,390738.614534571
CAN,2022,NGO,2928,Yemen,246729,,"",financial,2022-02-15T14:57:15.914Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Humanitarian response in Yemen,earmarked,1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T14:57:15.914Z,1,incoming,single,1300000,P009730001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,26479,Multi-sector,single,"","",248,single,"",,9257,Action Against Hunger,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,1017214,YEM,Yemen,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,846599.221794927
CAN,2022,NGO,2928,Bangladesh,246730,,"",financial,2022-02-15T15:01:34.234Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Health humanitarian response in Bangladesh,earmarked,1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T15:01:34.234Z,1,incoming,single,2700000,P009731001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,7,Health,single,"","",19,single,"",,2904,Médecins Sans Frontières,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,2112676,BGD,Bangladesh,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,1758322.1008606
CAN,2022,NGO,2928,Central African Republic,246731,,"",financial,2022-02-15T15:07:29.529Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Health humanitarian response in Central African Republic,earmarked,1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T15:07:29.529Z,1,incoming,single,2500000,P009731001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,7,Health,single,"","",43,single,"",,2904,Médecins Sans Frontières,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,1956182,CAF,Central African Republic,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,1628076.45086407
CAN,2022,NGO,2928,Chad,246732,,"",financial,2022-02-15T15:10:36.329Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Health humanitarian response in Chad,earmarked,1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T15:10:36.329Z,1,incoming,single,1200000,P009731001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,7,Health,single,"","",44,single,"",,2904,Médecins Sans Frontières,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,938967,TCD,Chad,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,781476.396796659
CAN,2022,NGO,2928,Colombia,246733,,"",financial,2022-02-15T15:12:24.341Z,2021-01-19T00:00:00Z,2021-01-19T00:00:00Z,Health humanitarian response in Colombia,earmarked,1.278,2022-02-02T00:00:00Z,Standard,"",TRUE,CAD,Traditional aid,,paid,2022-02-15T15:12:24.341Z,1,incoming,single,1100000,P009731001,"Canada, Government of",single,Government,43,2022,single,"",40,Canada,single,,,National government,"",,"","",,7,Health,single,"","",49,single,"",,2904,Médecins Sans Frontières,single,NGO,,,"","",,,,"","",,"",43,2022,single,"",,"","","","","","",International,"",,"",,,,"","",,,,,,,,,,,,,,,,,,"","","","","","",,,,,,,,,,FALSE,860720,COL,Colombia,Canada,Government,International,NGOs and CSOs,FALSE,1.20152957126909,716353.571798392
