donor_country_iso3,year,channel,sourceObjects_Organization.id,destinationObjects_Location.name,id,budgetYear,childFlowIds,contributionType,createdAt,date,decisionDate,description,grandBargainEarmarkingType,exchangeRate,firstReportedDate,flowType,keywords,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,originalAmount,refCode,sourceObjects_Organization.name,sourceObjects_Organization.behavior,sourceObjects_Organization.organizationTypes,sourceObjects_UsageYear.id,sourceObjects_UsageYear.name,sourceObjects_UsageYear.behavior,sourceObjects_UsageYear.organizationTypes,sourceObjects_Location.id,sourceObjects_Location.name,sourceObjects_Location.behavior,sourceObjects_Location.organizationTypes,sourceObjects_Location.organizationSubTypes,sourceObjects_Organization.organizationSubTypes,sourceObjects_UsageYear.organizationSubTypes,sourceObjects_GlobalCluster.id,sourceObjects_GlobalCluster.name,sourceObjects_GlobalCluster.behavior,sourceObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.id,destinationObjects_GlobalCluster.name,destinationObjects_GlobalCluster.behavior,destinationObjects_GlobalCluster.organizationTypes,destinationObjects_GlobalCluster.code,destinationObjects_Location.id,destinationObjects_Location.behavior,destinationObjects_Location.organizationTypes,destinationObjects_Location.code,destinationObjects_Organization.id,destinationObjects_Organization.name,destinationObjects_Organization.behavior,destinationObjects_Organization.organizationTypes,destinationObjects_Organization.code,destinationObjects_Plan.id,destinationObjects_Plan.name,destinationObjects_Plan.behavior,destinationObjects_Plan.organizationTypes,destinationObjects_Plan.code,destinationObjects_Project.id,destinationObjects_Project.name,destinationObjects_Project.behavior,destinationObjects_Project.organizationTypes,destinationObjects_Project.code,destinationObjects_UsageYear.id,destinationObjects_UsageYear.name,destinationObjects_UsageYear.behavior,destinationObjects_UsageYear.organizationTypes,destinationObjects_UsageYear.code,destinationObjects_Emergency.id,destinationObjects_Emergency.name,destinationObjects_Emergency.behavior,destinationObjects_Emergency.organizationTypes,destinationObjects_GlobalCluster.organizationSubTypes,destinationObjects_Location.organizationSubTypes,destinationObjects_Organization.organizationSubTypes,destinationObjects_UsageYear.organizationSubTypes,destinationObjects_Emergency.code,destinationObjects_Emergency.organizationSubTypes,destinationObjects_Plan.organizationSubTypes,sourceObjects_GlobalCluster.organizationSubTypes,sourceObjects_Plan.id,sourceObjects_Plan.name,sourceObjects_Plan.behavior,sourceObjects_Plan.organizationTypes,sourceObjects_Plan.organizationSubTypes,destinationObjects_Project.organizationSubTypes,sourceObjects_Emergency.id,sourceObjects_Emergency.name,sourceObjects_Emergency.behavior,sourceObjects_Emergency.organizationTypes,sourceObjects_Emergency.code,sourceObjects_Organization.code,sourceObjects_Plan.code,sourceObjects_Project.id,sourceObjects_Project.name,sourceObjects_Project.behavior,sourceObjects_Project.organizationTypes,sourceObjects_Project.code,sourceObjects_UsageYear.code,sourceObjects_Location.code,destinationObjects_Cluster.id,destinationObjects_Cluster.name,destinationObjects_Cluster.behavior,destinationObjects_Cluster.organizationTypes,destinationObjects_Cluster.code,destinationObjects_Cluster.organizationSubTypes,sourceObjects_Emergency.organizationSubTypes,sourceObjects_Cluster.id,sourceObjects_Cluster.name,sourceObjects_Cluster.behavior,sourceObjects_Cluster.organizationTypes,sourceObjects_Cluster.code,sourceObjects_GlobalCluster.code,sourceObjects_Project.organizationSubTypes,sourceObjects_Cluster.organizationSubTypes,multiyear,amountUSD,iso3,recipient,donor_country,source_org_type,subchannel,gha_channel,dummy,deflator,amountUSD_defl
NLD,2001,Red Cross/Red Crescent,3008,Sudan,8639,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,13892,"","Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,212,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,8419,SDN,Sudan,Netherlands,Government,International Society,RCRC,FALSE,0.579319753164099,14532.5616018055
NOR,2001,Red Cross/Red Crescent,2930,Sudan,8640,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,511452,"","Norway, Government of",single,Government,22,2001,single,"",167,Norway,single,,,National government,"","","","","",26479,Multi-sector,single,,,212,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,309971,SDN,Sudan,Norway,Government,International Society,RCRC,FALSE,0.626793513784831,494534.47296905
ESP,2001,Red Cross/Red Crescent,5319,Sudan,8641,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,102380,"","Spain, Government of",single,Government,22,2001,single,"",209,Spain,single,,,National government,"","","","","",26479,Multi-sector,single,,,212,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,62048,SDN,Sudan,Spain,Government,International Society,RCRC,FALSE,0.573790304272955,108137.065994206
SWE,2001,Red Cross/Red Crescent,2921,Sudan,8642,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,235373,"","Sweden, Government of",single,Government,22,2001,single,"",216,Sweden,single,,,National government,"","","","","",26479,Multi-sector,single,,,212,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,142650,SDN,Sudan,Sweden,Government,International Society,RCRC,FALSE,0.646973248540399,220488.250977648
USA,2001,Red Cross/Red Crescent,2933,Sudan,8643,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,115018,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,212,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,69708,SDN,Sudan,United States,Government,International Society,RCRC,FALSE,0.702024446284728,99295.6874492199
DAC,2001,Red Cross/Red Crescent,,Sudan,8644,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,78316,"","","","",22,2001,single,"",,"","",,,"","","","","","",26479,Multi-sector,single,,,212,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,47464,SDN,Sudan,Total DAC,,International Society,RCRC,FALSE,0.682860803106723,69507.5772164096
CAN,2001,Red Cross/Red Crescent,2928,Liberia,8645,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance (LIBERIA),"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,370,"","Canada, Government of",single,Government,22,2001,single,"",40,Canada,single,,,National government,"","","","","",26479,Multi-sector,single,,,126,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,224,LBR,Liberia,Canada,Government,International Society,RCRC,FALSE,0.607253257182617,368.874102115581
FIN,2001,Red Cross/Red Crescent,5295,Liberia,8646,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance (LIBERIA),"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,128490,"","Finland, Government of",single,Government,22,2001,single,"",75,Finland,single,,,National government,"","","","","",26479,Multi-sector,single,,,126,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,77873,LBR,Liberia,Finland,Government,International Society,RCRC,FALSE,0.591587251097572,131634.006404841
GBR,2001,Red Cross/Red Crescent,2917,Liberia,8647,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance (LIBERIA),"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,121828,"","United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",26479,Multi-sector,single,,,126,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,73835,LBR,Liberia,United Kingdom,Government,International Society,RCRC,FALSE,0.730778599059878,101036.073162222
DAC,2001,Red Cross/Red Crescent,2967,Liberia,8648,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance (LIBERIA),"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,FALSE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,internal,single,43117,"",International Committee of the Red Cross,single,Red Cross/Red Crescent,22,2001,single,"",,"","",,,International Society,"","","","","",26479,Multi-sector,single,,,126,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,26132,LBR,Liberia,Total DAC,Red Cross/Red Crescent,International Society,RCRC,FALSE,0.682860803106723,38268.4141205801
NLD,2001,Red Cross/Red Crescent,3008,Liberia,8649,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance (LIBERIA),"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,23548,"","Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,126,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,14272,LBR,Liberia,Netherlands,Government,International Society,RCRC,FALSE,0.579319753164099,24635.7903766442
SWE,2001,Red Cross/Red Crescent,2921,Liberia,8650,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance (LIBERIA),"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,297316,"","Sweden, Government of",single,Government,22,2001,single,"",216,Sweden,single,,,National government,"","","","","",26479,Multi-sector,single,,,126,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,180192,LBR,Liberia,Sweden,Government,International Society,RCRC,FALSE,0.646973248540399,278515.379741776
DAC,2001,Red Cross/Red Crescent,4393,Liberia,8651,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance (carry-over) (LIBERIA),"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,FALSE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,internal,single,178742,"",International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,22,2001,single,"",,"","",,,International Society,"","","","","",26479,Multi-sector,single,,,126,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,108328,LBR,Liberia,Total DAC,Red Cross/Red Crescent,International Society,RCRC,FALSE,0.682860803106723,158638.480210248
DAC,2001,Red Cross/Red Crescent,,Liberia,8652,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance (LIBERIA),"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,4902,"","","","",22,2001,single,"",,"","",,,"","","","","","",26479,Multi-sector,single,,,126,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,2971,LBR,Liberia,Total DAC,,International Society,RCRC,FALSE,0.682860803106723,4350.8134988613
DNK,2001,Red Cross/Red Crescent,3776,"",8653,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,4440,"","Denmark, Government of",single,Government,22,2001,single,"",61,Denmark,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,2691,,"",Denmark,Government,International Society,RCRC,FALSE,0.572153931446353,4703.27975060382
FIN,2001,Red Cross/Red Crescent,5295,"",8654,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,124876,"","Finland, Government of",single,Government,22,2001,single,"",75,Finland,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,75682,,"",Finland,Government,International Society,RCRC,FALSE,0.591587251097572,127930.410703725
FRA,2001,Red Cross/Red Crescent,4314,"",8655,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,11725,"","France, Government of",single,Government,22,2001,single,"",76,France,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,7106,,"",France,Government,International Society,RCRC,FALSE,0.605033959663238,11744.795290425
DEU,2001,Red Cross/Red Crescent,4306,"",8656,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,9150,"","Germany, Government of",single,Government,22,2001,single,"",83,Germany,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,5545,,"",Germany,Government,International Society,RCRC,FALSE,0.60333001161548,9190.65833498432
GBR,2001,Red Cross/Red Crescent,2917,"",8657,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,1155659,"","United Kingdom, Government of",single,Government,22,2001,single,"",236,United Kingdom,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,700399,,"",United Kingdom,Government,International Society,RCRC,FALSE,0.730778599059878,958428.450013505
ISL,2001,Red Cross/Red Crescent,4845,"",8658,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,24805,"","Iceland, Government of",single,Government,22,2001,single,"",102,Iceland,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,15033,,"",Iceland,Government,International Society,RCRC,FALSE,0.599143129910298,25090.8326400249
NLD,2001,Red Cross/Red Crescent,3008,"",8659,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,24805,"","Netherlands, Government of",single,Government,22,2001,single,"",157,Netherlands,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,203030,,"",Netherlands,Government,International Society,RCRC,FALSE,0.579319753164099,350462.760662141
IRL,2001,UN agency,3009,Angola,866,2001,,financial,2001-04-05T00:00:00Z,2001-03-01T00:00:00Z,2001-03-01T00:00:00Z,Health and nutrition for children and women,"",,2001-04-05T00:00:00Z,Standard,Humanitarian aid,TRUE,IEP,Traditional aid,,paid,2001-05-10T00:00:00Z,1,incoming,single,2e+05,"","Ireland, Government of",single,Government,22,2001,single,"",107,Ireland,single,,,National government,"","","","","",7,Health,single,,,7,single,,,2915,United Nations Children's Fund,single,UN agency,,34,Angola 2001,single,,,59,Health and Nutrition for Children and Women,single,,ANG-01-1/N14,22,2001,single,,,,"","",,,,"",,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,224542,AGO,Angola,Ireland,Government,Uncategorized,UN Multi,FALSE,0.60475890972544,371291.760053509
NOR,2001,Red Cross/Red Crescent,2930,"",8660,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,43788,"","Norway, Government of",single,Government,22,2001,single,"",167,Norway,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,26538,,"",Norway,Government,International Society,RCRC,FALSE,0.626793513784831,42339.3022045696
SWE,2001,Red Cross/Red Crescent,2921,"",8661,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,674549,"","Sweden, Government of",single,Government,22,2001,single,"",216,Sweden,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,408818,,"",Sweden,Government,International Society,RCRC,FALSE,0.646973248540399,631893.205665477
CHE,2001,Red Cross/Red Crescent,2924,"",8662,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,17248,"","Switzerland, Government of",single,Government,22,2001,single,"",217,Switzerland,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,10453,,"",Switzerland,Government,International Society,RCRC,FALSE,0.523407494229986,19971.0552776437
USA,2001,Red Cross/Red Crescent,2933,"",8663,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,319016,"","United States of America, Government of",single,Government,22,2001,single,"",237,United States,single,,,National government,"","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,193343,,"",United States,Government,International Society,RCRC,FALSE,0.702024446284728,275407.788180618
DAC,2001,Red Cross/Red Crescent,4393,"",8664,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,FALSE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,internal,single,243344,"",International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,22,2001,single,"",,"","",,,International Society,"","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,147481,,"",Total DAC,Red Cross/Red Crescent,International Society,RCRC,FALSE,0.682860803106723,215975.202162761
AUT,2001,Red Cross/Red Crescent,4546,Mozambique,8665,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,19712,"","Austria, Government of",single,Government,22,2001,single,"",15,Austria,single,,,National government,"","","","","",26479,Multi-sector,single,,,152,single,,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,,"","",,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,11947,MOZ,Mozambique,Austria,Government,International Society,RCRC,FALSE,0.564211971220819,21174.6659223653
DAC,2001,Red Cross/Red Crescent,,"",8666,2001,,financial,2002-05-01T00:00:00Z,2001-01-01T00:00:00Z,2001-01-01T00:00:00Z,Humanitarian assistance,"",,2002-04-19T00:00:00Z,Standard,Humanitarian aid,TRUE,CHF,Traditional aid,,commitment,2002-05-01T00:00:00Z,1,incoming,single,301886,"","","","",22,2001,single,"",,"","",,,"","","","","","",26479,Multi-sector,single,,,,"",,,4393,International Federation of Red Cross and Red Crescent Societies,single,Red Cross/Red Crescent,"",,"","",,,,"","",,"",22,2001,single,,,9,West Africa 2001-2002,single,,,,International Society,,,,,"",,"","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,182961,,"",Total DAC,,International Society,RCRC,FALSE,0.682860803106723,267933.082654043
